frame.time_epoch,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.len,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.flags.ece,tcp.window_size_value,tcp.hdr_len
1766194342.224005049,6,10.1.0.12,10.1.0.10,52940,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194342.224729885,6,10.1.0.12,10.1.0.10,52924,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194342.225025499,6,10.1.0.10,10.1.0.12,3000,52924,68,0,True,False,False,False,True,False,False,False,508,32
1766194342.225079002,6,10.1.0.12,10.1.0.10,52924,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194342.727308689,6,10.1.0.12,10.1.0.10,52950,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194342.727322090,6,10.1.0.10,10.1.0.12,3000,52950,76,0,False,True,False,False,True,False,False,False,65160,40
1766194342.727344091,6,10.1.0.12,10.1.0.10,52950,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194342.727467697,6,10.1.0.12,10.1.0.10,52950,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194342.727475497,6,10.1.0.10,10.1.0.12,3000,52950,68,0,False,False,False,False,True,False,False,False,508,32
1766194342.727512299,6,10.1.0.12,10.1.0.10,52950,3000,119,51,False,False,False,True,True,False,False,False,502,32
1766194342.727516199,6,10.1.0.10,10.1.0.12,3000,52950,68,0,False,False,False,False,True,False,False,False,508,32
1766194342.744894057,6,10.1.0.10,10.1.0.12,3000,52950,481,413,False,False,False,True,True,False,False,False,508,32
1766194342.744977561,6,10.1.0.12,10.1.0.10,52950,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194342.745842804,6,10.1.0.12,10.1.0.10,52940,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194342.746225923,6,10.1.0.10,10.1.0.12,3000,52940,68,0,True,False,False,False,True,False,False,False,508,32
1766194342.746282225,6,10.1.0.12,10.1.0.10,52940,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194343.249276650,6,10.1.0.12,10.1.0.10,52950,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194343.249470060,6,10.1.0.10,10.1.0.12,3000,52950,68,0,True,False,False,False,True,False,False,False,508,32
